UserID, Technique, M_FACTOR, TRAVEL_PATH_LENGHT(2/4), PARAF_POSITION(0-5), HEAD, TAIL, PARAF_X, PARAF_Y, PARAF_Z, _TIME,  _R_HEAD_X, _R_HEAD_Y, _R_HEAD_Z, _V_HEAD_X, _V_HEAD_Y, _V_HEAD_Z, _CUR_M_FACTOR, _CUR_ANGLE_ERROR, _CUR_POS_ERROR
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,401.006,0.013,1.224,-0.337,0.063,1.224,-3.148,-1.000,0.370,18.141,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,401.015,0.016,1.226,-0.336,0.074,1.226,-3.128,-1.000,0.388,16.690,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,401.022,0.017,1.228,-0.335,0.085,1.228,-3.106,-1.000,0.408,15.241,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,401.031,0.019,1.230,-0.333,0.097,1.230,-3.079,-1.000,0.432,14.219,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,401.039,0.019,1.229,-0.333,0.097,1.229,-3.075,-1.000,0.436,14.677,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,401.047,0.021,1.231,-0.332,0.107,1.231,-3.051,-1.000,0.458,13.744,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,401.056,0.024,1.234,-0.330,0.127,1.234,-3.007,-1.000,0.501,11.895,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,401.065,0.026,1.235,-0.329,0.136,1.235,-2.984,-1.000,0.523,11.273,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,401.073,0.027,1.236,-0.328,0.145,1.236,-2.962,-1.000,0.545,10.835,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,401.081,0.029,1.237,-0.326,0.153,1.237,-2.941,-1.000,0.565,10.326,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,401.092,0.030,1.238,-0.326,0.161,1.238,-2.921,-1.000,0.584,9.912,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,401.099,0.030,1.237,-0.326,0.159,1.237,-2.925,-1.000,0.581,10.348,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,401.106,0.031,1.238,-0.325,0.167,1.238,-2.907,-1.000,0.598,9.913,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,401.114,0.033,1.240,-0.323,0.181,1.240,-2.875,-1.000,0.631,9.213,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,401.123,0.034,1.240,-0.323,0.187,1.240,-2.862,-1.000,0.645,9.113,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,401.131,0.035,1.241,-0.322,0.194,1.241,-2.848,-1.000,0.660,8.906,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,401.140,0.036,1.241,-0.321,0.197,1.241,-2.840,-1.000,0.668,8.875,
